@RELATION pacmanGameStates

@ATTRIBUTE pacmanX NUMERIC
@ATTRIBUTE pacmanY NUMERIC
@ATTRIBUTE directionPossible NUMERIC
@ATTRIBUTE ghostX NUMERIC
@ATTRIBUTE ghostY NUMERIC
@ATTRIBUTE nearestGhostDistance NUMERIC
@ATTRIBUTE minWidth NUMERIC
@ATTRIBUTE minHeight NUMERIC
@ATTRIBUTE maxWidth NUMERIC
@ATTRIBUTE maxHeight NUMERIC
@ATTRIBUTE directionTaken {0,1,2,3}
@ATTRIBUTE futureScore NUMERIC

@DATA
6.0,8.0,14.0,9.0,11.0,6.0,1.0,3.0,29.0,19.0,3,552.0
6.0,7.0,14.0,9.0,11.0,6.0,1.0,3.0,29.0,19.0,1,551.0
6.0,6.0,11.0,8.0,11.0,7.0,1.0,3.0,29.0,19.0,1,550.0
7.0,6.0,3.0,8.0,11.0,6.0,1.0,3.0,29.0,19.0,3,549.0
8.0,6.0,15.0,8.0,11.0,4.0,1.0,3.0,29.0,19.0,3,548.0
9.0,6.0,15.0,8.0,10.0,6.0,1.0,3.0,29.0,19.0,3,547.0
10.0,6.0,15.0,8.0,11.0,6.0,1.0,3.0,29.0,19.0,3,546.0
10.0,7.0,15.0,9.0,11.0,6.0,1.0,3.0,29.0,19.0,0,545.0
10.0,8.0,15.0,8.0,11.0,4.0,1.0,3.0,29.0,19.0,0,544.0
10.0,9.0,15.0,9.0,11.0,4.0,1.0,3.0,29.0,19.0,0,543.0
10.0,10.0,15.0,9.0,12.0,3.0,1.0,3.0,29.0,19.0,0,542.0
10.0,11.0,15.0,9.0,12.0,3.0,1.0,3.0,29.0,19.0,0,541.0
10.0,12.0,15.0,8.0,12.0,1.0,1.0,3.0,29.0,19.0,0,541.0
9.0,1.0,3.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,3,-1.0
9.0,1.0,3.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,3,-2.0
9.0,1.0,3.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,3,-3.0
9.0,1.0,3.0,8.0,7.0,7.0,1.0,3.0,19.0,12.0,3,-4.0
9.0,1.0,3.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,3,-5.0
9.0,1.0,3.0,8.0,7.0,7.0,1.0,3.0,19.0,12.0,3,-6.0
9.0,1.0,3.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,3,93.0
8.0,1.0,3.0,8.0,7.0,6.0,1.0,3.0,19.0,12.0,2,192.0
7.0,1.0,3.0,6.0,8.0,8.0,1.0,3.0,19.0,12.0,2,291.0
6.0,1.0,9.0,6.0,9.0,8.0,1.0,3.0,19.0,12.0,2,290.0
6.0,1.0,9.0,5.0,9.0,9.0,1.0,3.0,19.0,12.0,2,389.0
6.0,2.0,12.0,4.0,9.0,9.0,1.0,3.0,19.0,12.0,0,488.0
6.0,3.0,15.0,4.0,9.0,8.0,1.0,3.0,19.0,12.0,0,587.0
6.0,4.0,14.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,0,686.0
6.0,5.0,14.0,8.0,7.0,4.0,1.0,3.0,19.0,12.0,0,785.0
6.0,6.0,14.0,8.0,7.0,3.0,1.0,3.0,19.0,12.0,0,884.0
6.0,7.0,15.0,7.0,7.0,1.0,1.0,3.0,19.0,12.0,0,983.0
6.0,8.0,12.0,7.0,7.0,2.0,1.0,3.0,19.0,12.0,0,1082.0
6.0,9.0,15.0,7.0,7.0,3.0,1.0,3.0,19.0,12.0,0,1181.0
5.0,9.0,3.0,4.0,11.0,3.0,1.0,3.0,19.0,12.0,2,1280.0
4.0,9.0,11.0,3.0,11.0,3.0,1.0,3.0,19.0,12.0,2,1379.0
3.0,9.0,5.0,2.0,11.0,3.0,1.0,3.0,19.0,12.0,2,1378.0
3.0,9.0,5.0,1.0,11.0,4.0,1.0,3.0,19.0,12.0,2,1377.0
3.0,9.0,5.0,2.0,11.0,3.0,1.0,3.0,19.0,12.0,2,1376.0
4.0,9.0,11.0,2.0,11.0,4.0,1.0,3.0,19.0,12.0,3,1375.0
5.0,9.0,3.0,3.0,11.0,4.0,1.0,3.0,19.0,12.0,3,1374.0
6.0,9.0,15.0,9.0,9.0,3.0,1.0,3.0,19.0,12.0,3,1473.0
6.0,10.0,12.0,9.0,10.0,3.0,1.0,3.0,19.0,12.0,0,1572.0
6.0,11.0,5.0,4.0,11.0,2.0,1.0,3.0,19.0,12.0,0,1571.0
6.0,11.0,5.0,4.0,10.0,3.0,1.0,3.0,19.0,12.0,0,1570.0
6.0,11.0,5.0,4.0,10.0,3.0,1.0,3.0,19.0,12.0,0,1569.0
6.0,11.0,5.0,4.0,9.0,4.0,1.0,3.0,19.0,12.0,0,1568.0
6.0,10.0,12.0,3.0,9.0,4.0,1.0,3.0,19.0,12.0,1,1567.0
6.0,9.0,15.0,3.0,8.0,4.0,1.0,3.0,19.0,12.0,1,1566.0
5.0,9.0,3.0,3.0,9.0,2.0,1.0,3.0,19.0,12.0,2,1565.0
4.0,9.0,11.0,3.0,9.0,1.0,1.0,3.0,19.0,12.0,2,1764.0
3.0,9.0,5.0,9.0,9.0,6.0,1.0,3.0,19.0,12.0,2,1763.0
3.0,9.0,5.0,10.0,9.0,7.0,1.0,3.0,19.0,12.0,2,1862.0
3.0,8.0,12.0,10.0,9.0,8.0,1.0,3.0,19.0,12.0,1,1961.0
3.0,7.0,15.0,10.0,9.0,9.0,1.0,3.0,19.0,12.0,1,2060.0
4.0,7.0,7.0,10.0,9.0,8.0,1.0,3.0,19.0,12.0,3,2159.0
5.0,7.0,7.0,10.0,10.0,8.0,1.0,3.0,19.0,12.0,3,2158.0
6.0,7.0,15.0,9.0,10.0,6.0,1.0,3.0,19.0,12.0,3,2157.0
6.0,8.0,12.0,9.0,11.0,6.0,1.0,3.0,19.0,12.0,0,2156.0
6.0,9.0,15.0,9.0,11.0,5.0,1.0,3.0,19.0,12.0,0,2155.0
6.0,10.0,12.0,10.0,10.0,4.0,1.0,3.0,19.0,12.0,0,2154.0
6.0,11.0,5.0,10.0,11.0,5.0,1.0,3.0,19.0,12.0,0,2153.0
6.0,11.0,5.0,10.0,10.0,5.0,1.0,3.0,19.0,12.0,0,2252.0
7.0,11.0,3.0,10.0,11.0,3.0,1.0,3.0,19.0,12.0,3,2351.0
8.0,11.0,3.0,9.0,11.0,1.0,1.0,3.0,19.0,12.0,3,2650.0
9.0,11.0,7.0,10.0,11.0,2.0,1.0,3.0,19.0,12.0,3,2749.0
10.0,11.0,7.0,10.0,10.0,2.0,1.0,3.0,19.0,12.0,3,2848.0
10.0,10.0,14.0,9.0,10.0,2.0,1.0,3.0,19.0,12.0,1,2947.0
10.0,9.0,14.0,9.0,11.0,3.0,1.0,3.0,19.0,12.0,1,2946.0
10.0,8.0,14.0,13.0,8.0,3.0,1.0,3.0,19.0,12.0,1,2945.0
10.0,7.0,11.0,13.0,9.0,5.0,1.0,3.0,19.0,12.0,1,2944.0
10.0,7.0,11.0,13.0,10.0,6.0,1.0,3.0,19.0,12.0,1,2943.0
10.0,8.0,14.0,13.0,10.0,5.0,1.0,3.0,19.0,12.0,0,2942.0
10.0,9.0,14.0,13.0,11.0,5.0,1.0,3.0,19.0,12.0,0,2941.0
10.0,10.0,14.0,13.0,11.0,4.0,1.0,3.0,19.0,12.0,0,3040.0
9.0,10.0,13.0,13.0,10.0,4.0,1.0,3.0,19.0,12.0,2,3039.0
9.0,10.0,13.0,6.0,11.0,3.0,1.0,3.0,19.0,12.0,2,3038.0
9.0,10.0,13.0,7.0,11.0,2.0,1.0,3.0,19.0,12.0,2,3037.0
9.0,10.0,13.0,8.0,11.0,2.0,1.0,3.0,19.0,12.0,2,3036.0
9.0,10.0,13.0,8.0,11.0,1.0,1.0,3.0,19.0,12.0,2,3235.0
9.0,11.0,7.0,12.0,9.0,5.0,1.0,3.0,19.0,12.0,0,3234.0
9.0,11.0,7.0,13.0,9.0,6.0,1.0,3.0,19.0,12.0,0,3233.0
8.0,11.0,3.0,13.0,8.0,8.0,1.0,3.0,19.0,12.0,2,3232.0
7.0,11.0,3.0,13.0,8.0,9.0,1.0,3.0,19.0,12.0,2,3231.0
8.0,11.0,3.0,13.0,9.0,7.0,1.0,3.0,19.0,12.0,3,3230.0
9.0,11.0,7.0,13.0,8.0,7.0,1.0,3.0,19.0,12.0,3,3229.0
10.0,11.0,7.0,13.0,7.0,7.0,1.0,3.0,19.0,12.0,3,3328.0
11.0,11.0,3.0,13.0,6.0,7.0,1.0,3.0,19.0,12.0,3,3427.0
12.0,11.0,3.0,13.0,6.0,6.0,1.0,3.0,19.0,12.0,3,3526.0
13.0,11.0,6.0,13.0,5.0,6.0,1.0,3.0,19.0,12.0,3,3625.0
13.0,10.0,12.0,13.0,4.0,6.0,1.0,3.0,19.0,12.0,1,3724.0
13.0,9.0,15.0,13.0,3.0,6.0,1.0,3.0,19.0,12.0,1,3823.0
13.0,8.0,12.0,13.0,4.0,4.0,1.0,3.0,19.0,12.0,1,3922.0
13.0,7.0,12.0,13.0,3.0,4.0,1.0,3.0,19.0,12.0,1,4021.0
13.0,6.0,12.0,12.0,3.0,4.0,1.0,3.0,19.0,12.0,1,4120.0
13.0,5.0,12.0,12.0,3.0,3.0,1.0,3.0,19.0,12.0,1,4219.0
13.0,4.0,12.0,11.0,3.0,3.0,1.0,3.0,19.0,12.0,1,4318.0
13.0,3.0,14.0,12.0,3.0,1.0,1.0,3.0,19.0,12.0,0,4318.0
12.0,10.0,3.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-1.0
12.0,10.0,3.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-2.0
12.0,10.0,3.0,13.0,12.0,2.0,1.0,3.0,19.0,15.0,3,-3.0
12.0,10.0,3.0,12.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-4.0
12.0,10.0,3.0,11.0,12.0,4.0,1.0,3.0,19.0,15.0,3,-5.0
11.0,10.0,3.0,10.0,12.0,3.0,1.0,3.0,19.0,15.0,2,-6.0
10.0,10.0,3.0,10.0,12.0,3.0,1.0,3.0,19.0,15.0,2,-7.0
11.0,10.0,3.0,11.0,12.0,2.0,1.0,3.0,19.0,15.0,3,-8.0
12.0,10.0,3.0,11.0,12.0,4.0,1.0,3.0,19.0,15.0,3,-9.0
13.0,10.0,7.0,10.0,12.0,5.0,1.0,3.0,19.0,15.0,3,-10.0
14.0,10.0,7.0,10.0,12.0,7.0,1.0,3.0,19.0,15.0,3,-11.0
15.0,10.0,15.0,8.0,12.0,9.0,1.0,3.0,19.0,15.0,3,-12.0
16.0,10.0,15.0,9.0,12.0,9.0,1.0,3.0,19.0,15.0,3,-13.0
16.0,11.0,15.0,10.0,12.0,7.0,1.0,3.0,19.0,15.0,0,-14.0
16.0,12.0,15.0,11.0,12.0,5.0,1.0,3.0,19.0,15.0,0,-15.0
16.0,13.0,15.0,12.0,12.0,5.0,1.0,3.0,19.0,15.0,0,-16.0
15.0,13.0,13.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,2,-17.0
15.0,13.0,13.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,2,-18.0
15.0,13.0,13.0,12.0,12.0,4.0,1.0,3.0,19.0,15.0,2,-19.0
15.0,13.0,13.0,12.0,12.0,4.0,1.0,3.0,19.0,15.0,2,-20.0
15.0,13.0,13.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,2,-21.0
15.0,14.0,7.0,12.0,12.0,5.0,1.0,3.0,19.0,15.0,0,-22.0
15.0,14.0,7.0,13.0,12.0,4.0,1.0,3.0,19.0,15.0,0,-23.0
14.0,14.0,3.0,12.0,12.0,4.0,1.0,3.0,19.0,15.0,2,-24.0
13.0,14.0,3.0,12.0,12.0,3.0,1.0,3.0,19.0,15.0,2,-25.0
12.0,14.0,3.0,11.0,12.0,3.0,1.0,3.0,19.0,15.0,2,-26.0
11.0,14.0,3.0,10.0,12.0,3.0,1.0,3.0,19.0,15.0,2,-27.0
10.0,14.0,7.0,10.0,13.0,1.0,1.0,3.0,19.0,15.0,2,172.0
9.0,14.0,7.0,10.0,13.0,2.0,1.0,3.0,19.0,15.0,2,171.0
8.0,14.0,7.0,9.0,13.0,2.0,1.0,3.0,19.0,15.0,2,170.0
7.0,14.0,3.0,10.0,13.0,4.0,1.0,3.0,19.0,15.0,2,169.0
6.0,14.0,3.0,10.0,14.0,4.0,1.0,3.0,19.0,15.0,2,168.0
7.0,14.0,3.0,10.0,14.0,3.0,1.0,3.0,19.0,15.0,3,167.0
8.0,14.0,7.0,10.0,14.0,2.0,1.0,3.0,19.0,15.0,3,166.0
8.0,13.0,13.0,11.0,14.0,4.0,1.0,3.0,19.0,15.0,1,165.0
8.0,12.0,11.0,10.0,14.0,4.0,1.0,3.0,19.0,15.0,1,164.0
9.0,12.0,11.0,10.0,14.0,3.0,1.0,3.0,19.0,15.0,3,163.0
9.0,13.0,15.0,9.0,14.0,1.0,1.0,3.0,19.0,15.0,0,362.0
9.0,14.0,7.0,14.0,9.0,10.0,1.0,3.0,19.0,15.0,0,361.0
9.0,14.0,7.0,13.0,9.0,9.0,1.0,3.0,19.0,15.0,0,360.0
10.0,14.0,7.0,14.0,9.0,9.0,1.0,3.0,19.0,15.0,3,359.0
11.0,14.0,3.0,14.0,9.0,8.0,1.0,3.0,19.0,15.0,3,358.0
12.0,14.0,3.0,14.0,8.0,8.0,1.0,3.0,19.0,15.0,3,357.0
13.0,14.0,3.0,14.0,8.0,7.0,1.0,3.0,19.0,15.0,3,356.0
14.0,14.0,3.0,14.0,7.0,7.0,1.0,3.0,19.0,15.0,3,355.0
15.0,14.0,7.0,14.0,7.0,8.0,1.0,3.0,19.0,15.0,3,354.0
15.0,13.0,13.0,14.0,7.0,7.0,1.0,3.0,19.0,15.0,1,353.0
15.0,12.0,13.0,14.0,8.0,5.0,1.0,3.0,19.0,15.0,1,352.0
15.0,11.0,13.0,14.0,7.0,5.0,1.0,3.0,19.0,15.0,1,351.0
15.0,10.0,15.0,14.0,8.0,3.0,1.0,3.0,19.0,15.0,1,350.0
15.0,9.0,15.0,14.0,7.0,3.0,1.0,3.0,19.0,15.0,1,349.0
15.0,8.0,15.0,14.0,6.0,3.0,1.0,3.0,19.0,15.0,1,348.0
14.0,8.0,15.0,15.0,6.0,3.0,1.0,3.0,19.0,15.0,2,347.0
13.0,8.0,11.0,15.0,7.0,3.0,1.0,3.0,19.0,15.0,2,346.0
13.0,9.0,13.0,15.0,6.0,5.0,1.0,3.0,19.0,15.0,0,345.0
13.0,8.0,11.0,16.0,6.0,5.0,1.0,3.0,19.0,15.0,1,344.0
14.0,8.0,15.0,16.0,5.0,5.0,1.0,3.0,19.0,15.0,3,343.0
15.0,8.0,15.0,16.0,4.0,5.0,1.0,3.0,19.0,15.0,3,342.0
15.0,7.0,15.0,16.0,5.0,3.0,1.0,3.0,19.0,15.0,1,341.0
15.0,6.0,15.0,15.0,5.0,1.0,1.0,3.0,19.0,15.0,1,540.0
15.0,5.0,15.0,10.0,3.0,7.0,1.0,3.0,19.0,15.0,1,539.0
15.0,4.0,15.0,10.0,3.0,6.0,1.0,3.0,19.0,15.0,1,538.0
16.0,4.0,15.0,11.0,3.0,6.0,1.0,3.0,19.0,15.0,3,537.0
17.0,4.0,15.0,11.0,3.0,7.0,1.0,3.0,19.0,15.0,3,536.0
16.0,4.0,15.0,12.0,3.0,5.0,1.0,3.0,19.0,15.0,2,535.0
15.0,4.0,15.0,11.0,3.0,5.0,1.0,3.0,19.0,15.0,2,534.0
14.0,4.0,15.0,10.0,3.0,5.0,1.0,3.0,19.0,15.0,2,533.0
13.0,4.0,15.0,10.0,4.0,3.0,1.0,3.0,19.0,15.0,2,532.0
13.0,3.0,11.0,10.0,3.0,3.0,1.0,3.0,19.0,15.0,1,531.0
13.0,3.0,11.0,9.0,3.0,4.0,1.0,3.0,19.0,15.0,1,530.0
12.0,3.0,11.0,10.0,3.0,2.0,1.0,3.0,19.0,15.0,2,529.0
11.0,3.0,11.0,9.0,3.0,2.0,1.0,3.0,19.0,15.0,2,528.0
10.0,3.0,11.0,9.0,3.0,1.0,1.0,3.0,19.0,15.0,0,528.0
1.0,3.0,9.0,2.0,8.0,6.0,1.0,3.0,8.0,11.0,0,-1.0
1.0,3.0,9.0,2.0,7.0,5.0,1.0,3.0,8.0,11.0,0,-2.0
1.0,3.0,9.0,2.0,7.0,5.0,1.0,3.0,8.0,11.0,0,-3.0
1.0,3.0,9.0,2.0,7.0,4.0,1.0,3.0,8.0,11.0,0,-4.0
1.0,3.0,9.0,2.0,6.0,3.0,1.0,3.0,8.0,11.0,0,-5.0
2.0,3.0,11.0,2.0,5.0,3.0,1.0,3.0,8.0,11.0,3,94.0
3.0,3.0,11.0,3.0,5.0,2.0,1.0,3.0,8.0,11.0,3,93.0
3.0,4.0,15.0,3.0,5.0,2.0,1.0,3.0,8.0,11.0,0,192.0
3.0,5.0,15.0,4.0,5.0,2.0,1.0,3.0,8.0,11.0,0,191.0
3.0,6.0,15.0,4.0,6.0,2.0,1.0,3.0,8.0,11.0,0,190.0
3.0,7.0,15.0,3.0,8.0,1.0,1.0,3.0,8.0,11.0,0,389.0
3.0,8.0,15.0,2.0,10.0,3.0,1.0,3.0,8.0,11.0,0,488.0
3.0,9.0,15.0,3.0,10.0,1.0,1.0,3.0,8.0,11.0,0,887.0
3.0,10.0,7.0,5.0,6.0,5.0,1.0,3.0,8.0,11.0,0,886.0
3.0,10.0,7.0,4.0,6.0,4.0,1.0,3.0,8.0,11.0,0,885.0
3.0,10.0,7.0,3.0,6.0,5.0,1.0,3.0,8.0,11.0,0,884.0
4.0,10.0,7.0,3.0,5.0,7.0,1.0,3.0,8.0,11.0,3,883.0
5.0,10.0,7.0,2.0,5.0,9.0,1.0,3.0,8.0,11.0,3,882.0
5.0,9.0,15.0,1.0,5.0,7.0,1.0,3.0,8.0,11.0,1,881.0
5.0,8.0,15.0,1.0,6.0,7.0,1.0,3.0,8.0,11.0,1,880.0
4.0,8.0,15.0,1.0,5.0,5.0,1.0,3.0,8.0,11.0,2,879.0
3.0,8.0,15.0,1.0,6.0,3.0,1.0,3.0,8.0,11.0,2,878.0
2.0,8.0,15.0,1.0,7.0,1.0,1.0,3.0,8.0,11.0,2,877.0
1.0,8.0,13.0,2.0,7.0,3.0,1.0,3.0,8.0,11.0,2,976.0
1.0,7.0,13.0,3.0,7.0,3.0,1.0,3.0,8.0,11.0,1,975.0
1.0,6.0,13.0,4.0,7.0,3.0,1.0,3.0,8.0,11.0,1,974.0
2.0,6.0,15.0,3.0,7.0,2.0,1.0,3.0,8.0,11.0,3,973.0
3.0,6.0,15.0,3.0,7.0,2.0,1.0,3.0,8.0,11.0,0,973.0
1.0,18.0,5.0,5.0,9.0,13.0,1.0,3.0,29.0,19.0,1,-1.0
1.0,18.0,5.0,5.0,10.0,12.0,1.0,3.0,29.0,19.0,1,-2.0
1.0,18.0,5.0,5.0,10.0,12.0,1.0,3.0,29.0,19.0,1,-3.0
1.0,18.0,5.0,4.0,10.0,11.0,1.0,3.0,29.0,19.0,1,-4.0
1.0,18.0,5.0,4.0,10.0,11.0,1.0,3.0,29.0,19.0,1,-5.0
1.0,18.0,5.0,4.0,10.0,11.0,1.0,3.0,29.0,19.0,1,-6.0
2.0,18.0,3.0,5.0,10.0,11.0,1.0,3.0,29.0,19.0,3,-7.0
3.0,18.0,3.0,4.0,10.0,9.0,1.0,3.0,29.0,19.0,3,-8.0
4.0,18.0,3.0,4.0,9.0,9.0,1.0,3.0,29.0,19.0,3,-9.0
3.0,18.0,3.0,4.0,9.0,10.0,1.0,3.0,29.0,19.0,2,-10.0
2.0,18.0,3.0,4.0,9.0,11.0,1.0,3.0,29.0,19.0,2,-11.0
1.0,18.0,5.0,4.0,9.0,12.0,1.0,3.0,29.0,19.0,2,-12.0
1.0,17.0,12.0,4.0,8.0,12.0,1.0,3.0,29.0,19.0,1,-13.0
1.0,16.0,13.0,5.0,8.0,12.0,1.0,3.0,29.0,19.0,1,-14.0
1.0,15.0,13.0,5.0,8.0,11.0,1.0,3.0,29.0,19.0,1,-15.0
1.0,14.0,13.0,5.0,7.0,11.0,1.0,3.0,29.0,19.0,1,-16.0
1.0,13.0,12.0,6.0,7.0,11.0,1.0,3.0,29.0,19.0,1,-17.0
1.0,12.0,13.0,6.0,6.0,11.0,1.0,3.0,29.0,19.0,1,-18.0
1.0,11.0,12.0,5.0,6.0,9.0,1.0,3.0,29.0,19.0,1,-19.0
1.0,10.0,12.0,5.0,7.0,7.0,1.0,3.0,29.0,19.0,1,-20.0
1.0,9.0,12.0,4.0,7.0,5.0,1.0,3.0,29.0,19.0,1,-21.0
1.0,8.0,12.0,4.0,7.0,4.0,1.0,3.0,29.0,19.0,1,-22.0
1.0,7.0,12.0,4.0,6.0,4.0,1.0,3.0,29.0,19.0,1,-23.0
1.0,6.0,13.0,4.0,7.0,4.0,1.0,3.0,29.0,19.0,1,-24.0
2.0,6.0,7.0,5.0,7.0,4.0,1.0,3.0,29.0,19.0,3,-25.0
3.0,6.0,15.0,5.0,6.0,2.0,1.0,3.0,29.0,19.0,3,-26.0
4.0,6.0,15.0,6.0,6.0,2.0,1.0,3.0,29.0,19.0,3,-27.0
4.0,7.0,15.0,7.0,6.0,4.0,1.0,3.0,29.0,19.0,0,-28.0
4.0,8.0,15.0,8.0,6.0,6.0,1.0,3.0,29.0,19.0,0,-29.0
5.0,8.0,15.0,8.0,6.0,5.0,1.0,3.0,29.0,19.0,3,-30.0
6.0,8.0,14.0,9.0,6.0,5.0,1.0,3.0,29.0,19.0,3,-31.0
6.0,7.0,14.0,9.0,7.0,3.0,1.0,3.0,29.0,19.0,1,-32.0
6.0,6.0,11.0,9.0,7.0,4.0,1.0,3.0,29.0,19.0,1,-33.0
6.0,6.0,11.0,9.0,6.0,3.0,1.0,3.0,29.0,19.0,1,-34.0
7.0,6.0,3.0,9.0,6.0,2.0,1.0,3.0,29.0,19.0,3,-35.0
8.0,6.0,15.0,9.0,6.0,1.0,1.0,3.0,29.0,19.0,3,164.0
9.0,6.0,15.0,11.0,4.0,4.0,1.0,3.0,29.0,19.0,3,163.0
10.0,6.0,15.0,10.0,4.0,2.0,1.0,3.0,29.0,19.0,3,162.0
11.0,6.0,14.0,11.0,4.0,2.0,1.0,3.0,29.0,19.0,3,161.0
11.0,5.0,14.0,11.0,4.0,1.0,1.0,3.0,29.0,19.0,1,360.0
11.0,4.0,14.0,20.0,6.0,11.0,1.0,3.0,29.0,19.0,1,359.0
11.0,3.0,10.0,21.0,6.0,13.0,1.0,3.0,29.0,19.0,1,358.0
11.0,3.0,10.0,22.0,6.0,14.0,1.0,3.0,29.0,19.0,1,357.0
11.0,3.0,10.0,21.0,6.0,13.0,1.0,3.0,29.0,19.0,1,356.0
11.0,3.0,10.0,20.0,6.0,12.0,1.0,3.0,29.0,19.0,1,355.0
11.0,4.0,14.0,20.0,5.0,10.0,1.0,3.0,29.0,19.0,0,354.0
11.0,5.0,14.0,20.0,6.0,10.0,1.0,3.0,29.0,19.0,0,353.0
11.0,6.0,14.0,20.0,5.0,10.0,1.0,3.0,29.0,19.0,0,352.0
11.0,7.0,14.0,20.0,4.0,12.0,1.0,3.0,29.0,19.0,0,351.0
11.0,8.0,14.0,21.0,4.0,14.0,1.0,3.0,29.0,19.0,0,350.0
11.0,9.0,14.0,25.0,8.0,14.0,1.0,3.0,29.0,19.0,0,349.0
11.0,10.0,14.0,20.0,3.0,16.0,1.0,3.0,29.0,19.0,0,348.0
11.0,11.0,14.0,25.0,8.0,16.0,1.0,3.0,29.0,19.0,0,347.0
11.0,12.0,7.0,19.0,3.0,17.0,1.0,3.0,29.0,19.0,0,346.0
11.0,12.0,7.0,19.0,3.0,17.0,1.0,3.0,29.0,19.0,0,345.0
12.0,12.0,3.0,19.0,4.0,15.0,1.0,3.0,29.0,19.0,3,344.0
13.0,12.0,7.0,19.0,5.0,13.0,1.0,3.0,29.0,19.0,3,343.0
14.0,12.0,15.0,19.0,5.0,12.0,1.0,3.0,29.0,19.0,3,342.0
15.0,12.0,7.0,19.0,6.0,10.0,1.0,3.0,29.0,19.0,3,341.0
16.0,12.0,7.0,19.0,6.0,9.0,1.0,3.0,29.0,19.0,3,340.0
16.0,11.0,15.0,18.0,6.0,7.0,1.0,3.0,29.0,19.0,1,339.0
16.0,10.0,11.0,19.0,6.0,7.0,1.0,3.0,29.0,19.0,1,338.0
15.0,10.0,11.0,18.0,6.0,7.0,1.0,3.0,29.0,19.0,2,337.0
14.0,10.0,15.0,18.0,6.0,8.0,1.0,3.0,29.0,19.0,2,336.0
14.0,9.0,14.0,18.0,6.0,7.0,1.0,3.0,29.0,19.0,1,335.0
14.0,8.0,15.0,18.0,5.0,7.0,1.0,3.0,29.0,19.0,1,334.0
15.0,8.0,3.0,17.0,5.0,5.0,1.0,3.0,29.0,19.0,3,333.0
16.0,8.0,3.0,18.0,5.0,5.0,1.0,3.0,29.0,19.0,3,332.0
17.0,8.0,3.0,18.0,4.0,5.0,1.0,3.0,29.0,19.0,3,331.0
18.0,8.0,3.0,18.0,4.0,4.0,1.0,3.0,29.0,19.0,3,330.0
19.0,8.0,3.0,24.0,7.0,5.0,1.0,3.0,29.0,19.0,3,329.0
18.0,8.0,3.0,17.0,5.0,4.0,1.0,3.0,29.0,19.0,2,328.0
17.0,8.0,3.0,17.0,4.0,4.0,1.0,3.0,29.0,19.0,2,327.0
16.0,8.0,3.0,17.0,3.0,6.0,1.0,3.0,29.0,19.0,2,326.0
15.0,8.0,3.0,16.0,3.0,6.0,1.0,3.0,29.0,19.0,2,325.0
14.0,8.0,15.0,17.0,3.0,8.0,1.0,3.0,29.0,19.0,2,324.0
14.0,7.0,14.0,16.0,3.0,6.0,1.0,3.0,29.0,19.0,1,323.0
14.0,6.0,15.0,15.0,3.0,4.0,1.0,3.0,29.0,19.0,1,322.0
14.0,5.0,14.0,14.0,3.0,2.0,1.0,3.0,29.0,19.0,1,321.0
14.0,4.0,15.0,14.0,3.0,1.0,1.0,3.0,29.0,19.0,1,520.0
14.0,3.0,11.0,23.0,9.0,16.0,1.0,3.0,29.0,19.0,1,519.0
15.0,3.0,11.0,23.0,10.0,14.0,1.0,3.0,29.0,19.0,3,518.0
16.0,3.0,11.0,23.0,9.0,14.0,1.0,3.0,29.0,19.0,3,517.0
17.0,3.0,11.0,23.0,10.0,12.0,1.0,3.0,29.0,19.0,3,516.0
18.0,3.0,11.0,22.0,10.0,12.0,1.0,3.0,29.0,19.0,3,515.0
19.0,3.0,11.0,22.0,11.0,12.0,1.0,3.0,29.0,19.0,3,514.0
20.0,3.0,11.0,23.0,11.0,12.0,1.0,3.0,29.0,19.0,3,513.0
20.0,4.0,15.0,24.0,11.0,11.0,1.0,3.0,29.0,19.0,0,512.0
20.0,5.0,14.0,24.0,11.0,9.0,1.0,3.0,29.0,19.0,0,511.0
20.0,6.0,7.0,24.0,10.0,9.0,1.0,3.0,29.0,19.0,0,510.0
21.0,6.0,3.0,25.0,10.0,7.0,1.0,3.0,29.0,19.0,3,509.0
22.0,6.0,3.0,24.0,10.0,7.0,1.0,3.0,29.0,19.0,3,508.0
23.0,6.0,15.0,25.0,10.0,5.0,1.0,3.0,29.0,19.0,3,507.0
24.0,6.0,15.0,25.0,9.0,5.0,1.0,3.0,29.0,19.0,3,506.0
24.0,7.0,15.0,26.0,9.0,5.0,1.0,3.0,29.0,19.0,0,505.0
24.0,8.0,15.0,27.0,9.0,3.0,1.0,3.0,29.0,19.0,0,504.0
24.0,9.0,15.0,27.0,8.0,4.0,1.0,3.0,29.0,19.0,0,503.0
25.0,9.0,15.0,27.0,8.0,2.0,1.0,3.0,29.0,19.0,3,502.0
