@RELATION pacmanGameStates

@ATTRIBUTE pacmanX NUMERIC
@ATTRIBUTE pacmanY NUMERIC
@ATTRIBUTE directionPossible NUMERIC
@ATTRIBUTE ghostX NUMERIC
@ATTRIBUTE ghostY NUMERIC
@ATTRIBUTE nearestGhostDistance NUMERIC
@ATTRIBUTE minWidth NUMERIC
@ATTRIBUTE minHeight NUMERIC
@ATTRIBUTE maxWidth NUMERIC
@ATTRIBUTE maxHeight NUMERIC
@ATTRIBUTE directionTaken {N,S,W,E}
@ATTRIBUTE futureScore NUMERIC

@DATA
6,2,12,9,7,8,1,3,19,12,N,495
6,3,15,9,8,8,1,3,19,12,N,594
6,4,14,10,7,7,1,3,19,12,N,693
6,5,14,10,7,7,1,3,19,12,N,792
6,6,14,10,8,6,1,3,19,12,N,891
6,7,15,10,9,5,1,3,19,12,N,890
7,7,3,10,8,3,1,3,19,12,E,889
8,7,3,10,7,1,1,3,19,12,E,1088
9,7,11,9,8,1,1,3,19,12,E,1287
9,8,13,9,10,2,1,3,19,12,N,1386
9,9,13,10,10,2,1,3,19,12,N,1485
9,10,13,10,9,2,1,3,19,12,N,1784
10,10,14,9,9,2,1,3,19,12,E,1883
10,9,14,9,9,1,1,3,19,12,N,1883
12,10,3,13,12,3,1,3,19,15,E,-1
13,10,7,13,12,2,1,3,19,15,E,-2
14,10,7,13,12,3,1,3,19,15,E,-3
15,10,15,13,12,4,1,3,19,15,E,-4
15,11,13,13,12,4,1,3,19,15,N,-5
15,12,13,12,12,4,1,3,19,15,N,-6
15,13,13,11,12,5,1,3,19,15,N,-7
15,14,7,11,12,7,1,3,19,15,N,-8
14,14,3,10,12,6,1,3,19,15,W,-9
13,14,3,10,12,6,1,3,19,15,W,-10
12,14,3,9,12,4,1,3,19,15,W,-11
11,14,3,10,12,2,1,3,19,15,W,-12
10,14,7,10,13,1,1,3,19,15,W,187
10,13,14,5,12,6,1,3,19,15,S,186
10,12,11,6,12,4,1,3,19,15,S,185
9,12,11,7,12,2,1,3,19,15,W,184
8,12,11,6,12,2,1,3,19,15,W,183
7,12,3,6,12,1,1,3,19,15,W,382
6,12,3,6,4,8,1,3,19,15,W,381
7,12,3,6,5,8,1,3,19,15,E,380
8,12,11,7,5,8,1,3,19,15,E,379
8,13,13,7,6,8,1,3,19,15,N,378
8,14,7,8,6,8,1,3,19,15,N,377
7,14,3,7,6,8,1,3,19,15,W,376
6,14,3,7,6,9,1,3,19,15,W,375
5,14,3,7,6,10,1,3,19,15,W,374
4,14,3,7,5,12,1,3,19,15,W,373
3,14,7,7,5,13,1,3,19,15,W,372
3,13,14,7,4,13,1,3,19,15,S,371
3,12,14,8,4,13,1,3,19,15,S,370
3,11,14,8,3,13,1,3,19,15,S,369
3,10,15,8,4,11,1,3,19,15,S,368
4,10,7,8,3,11,1,3,19,15,E,367
4,9,15,7,3,9,1,3,19,15,S,366
4,8,15,7,3,8,1,3,19,15,S,365
4,7,14,8,3,8,1,3,19,15,S,364
4,6,15,9,3,8,1,3,19,15,S,363
5,6,7,8,3,6,1,3,19,15,E,362
6,6,7,9,3,6,1,3,19,15,E,361
7,6,7,8,3,4,1,3,19,15,E,360
8,6,6,7,3,4,1,3,19,15,E,359
8,5,14,11,5,3,1,3,19,15,S,358
8,4,14,6,3,3,1,3,19,15,S,357
8,3,11,7,3,1,1,3,19,15,S,556
7,3,11,12,5,7,1,3,19,15,W,555
8,3,11,13,5,7,1,3,19,15,E,554
9,3,3,14,5,7,1,3,19,15,E,553
10,3,11,14,6,7,1,3,19,15,E,552
10,4,13,15,6,7,1,3,19,15,N,551
10,5,13,15,6,6,1,3,19,15,N,550
10,6,5,15,6,5,1,3,19,15,N,549
11,6,7,14,6,3,1,3,19,15,E,548
12,6,7,14,7,3,1,3,19,15,E,547
13,6,7,14,8,3,1,3,19,15,E,546
14,6,15,15,8,3,1,3,19,15,E,545
14,7,13,15,8,2,1,3,19,15,N,544
14,8,15,16,8,2,1,3,19,15,N,543
15,8,15,17,8,2,1,3,19,15,E,542
16,8,15,17,8,1,1,3,19,15,N,542
1,3,9,2,8,6,1,3,8,11,N,-1
1,4,13,1,8,4,1,3,8,11,N,-2
1,5,13,3,7,3,1,3,8,11,N,-3
1,6,13,2,8,3,1,3,8,11,N,96
1,7,13,3,7,1,1,3,8,11,N,295
2,7,15,4,8,3,1,3,8,11,E,294
2,8,15,2,9,1,1,3,8,11,N,493
2,9,15,4,8,3,1,3,8,11,N,592
3,9,15,4,9,1,1,3,8,11,E,791
4,9,15,5,5,5,1,3,8,11,E,790
5,9,15,4,5,5,1,3,8,11,E,789
5,8,15,4,4,5,1,3,8,11,S,788
5,7,15,4,3,5,1,3,8,11,S,787
5,6,15,4,4,3,1,3,8,11,S,786
5,5,15,4,4,2,1,3,8,11,S,785
5,4,15,4,5,2,1,3,8,11,S,784
5,5,15,4,5,1,1,3,8,11,N,784
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,6,9,13,1,3,29,19,S,-2
1,16,13,6,9,12,1,3,29,19,S,-3
1,15,13,6,9,11,1,3,29,19,S,-4
1,14,13,5,9,9,1,3,29,19,S,-5
1,13,12,5,10,7,1,3,29,19,S,-6
1,12,13,5,10,6,1,3,29,19,S,-7
1,11,12,5,9,6,1,3,29,19,S,-8
1,10,12,5,8,6,1,3,29,19,S,-9
1,9,12,5,8,5,1,3,29,19,S,-10
1,8,12,5,7,5,1,3,29,19,S,-11
1,7,12,4,7,3,1,3,29,19,S,-12
1,6,13,3,7,3,1,3,29,19,S,-13
2,6,7,3,6,1,1,3,29,19,E,186
3,6,15,11,3,11,1,3,29,19,E,185
4,6,15,11,4,9,1,3,29,19,E,184
5,6,15,10,4,7,1,3,29,19,E,183
6,6,11,10,3,7,1,3,29,19,E,182
7,6,3,11,3,7,1,3,29,19,E,181
8,6,15,10,3,5,1,3,29,19,E,180
9,6,15,10,4,3,1,3,29,19,E,179
10,6,15,9,4,3,1,3,29,19,E,178
10,5,15,9,3,3,1,3,29,19,S,177
10,4,15,9,4,1,1,3,29,19,S,376
9,4,15,14,9,10,1,3,29,19,W,375
9,5,15,14,8,8,1,3,29,19,N,374
9,6,15,14,7,6,1,3,29,19,N,373
9,7,15,14,7,5,1,3,29,19,N,372
9,8,15,13,7,5,1,3,29,19,N,371
9,9,15,14,7,7,1,3,29,19,N,370
9,10,15,14,8,7,1,3,29,19,N,369
9,11,15,14,8,8,1,3,29,19,N,368
9,12,15,15,8,10,1,3,29,19,N,367
10,12,15,16,8,10,1,3,29,19,E,366
11,12,7,16,8,9,1,3,29,19,E,365
12,12,3,16,8,8,1,3,29,19,E,364
13,12,7,16,8,7,1,3,29,19,E,363
14,12,15,15,8,5,1,3,29,19,E,362
14,11,15,14,8,3,1,3,29,19,S,361
14,10,15,15,8,3,1,3,29,19,S,360
14,9,14,14,8,1,1,3,29,19,S,559
14,8,15,24,3,14,1,3,29,19,S,558
15,8,3,24,4,14,1,3,29,19,E,557
16,8,3,24,3,12,1,3,29,19,E,556
17,8,3,24,4,11,1,3,29,19,E,555
18,8,3,24,4,9,1,3,29,19,E,554
19,8,3,24,5,7,1,3,29,19,E,553
20,8,3,23,5,7,1,3,29,19,E,552
21,8,3,23,4,6,1,3,29,19,E,551
22,8,3,23,4,4,1,3,29,19,E,550
23,8,15,23,5,4,1,3,29,19,E,549
23,7,13,23,4,3,1,3,29,19,S,548
23,6,15,23,4,3,1,3,29,19,S,547
23,5,13,23,3,1,1,3,29,19,N,547
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,5,9,12,1,3,29,19,S,-2
1,16,13,1,5,11,1,3,29,19,S,-3
1,15,13,1,6,9,1,3,29,19,S,-4
1,14,13,2,6,9,1,3,29,19,S,-5
1,13,12,2,6,8,1,3,29,19,S,-6
1,12,13,2,6,7,1,3,29,19,S,-7
1,11,12,1,6,5,1,3,29,19,S,-8
1,10,12,2,6,5,1,3,29,19,S,-9
1,9,12,3,6,5,1,3,29,19,S,-10
1,8,12,4,8,3,1,3,29,19,S,-11
1,7,12,4,6,4,1,3,29,19,S,-12
1,6,13,4,7,4,1,3,29,19,S,-13
2,6,7,5,6,3,1,3,29,19,E,-14
3,6,15,5,6,2,1,3,29,19,E,-15
4,6,15,5,6,1,1,3,29,19,E,384
5,6,15,6,6,1,1,3,29,19,E,583
6,6,11,5,8,3,1,3,29,19,E,582
6,7,14,6,8,1,1,3,29,19,N,582
9,1,3,9,7,6,1,3,19,12,E,99
8,1,3,8,7,6,1,3,19,12,W,198
7,1,3,7,7,6,1,3,19,12,W,297
6,1,9,6,7,6,1,3,19,12,W,396
6,2,12,6,6,4,1,3,19,12,N,495
6,3,15,6,6,3,1,3,19,12,N,594
6,4,14,6,6,2,1,3,19,12,N,893
6,5,14,10,7,6,1,3,19,12,N,992
6,6,14,10,8,6,1,3,19,12,N,1091
6,7,15,11,7,4,1,3,19,12,N,1090
7,7,3,10,7,4,1,3,19,12,E,1089
8,7,3,11,7,3,1,3,19,12,E,1088
9,7,11,11,7,1,1,3,19,12,E,1287
10,7,11,9,10,4,1,3,19,12,E,1286
10,8,14,9,10,3,1,3,19,12,N,1385
10,9,14,10,10,1,1,3,19,12,N,1684
10,10,14,11,11,2,1,3,19,12,N,1783
10,11,7,11,11,1,1,3,19,12,N,1783
12,10,3,13,12,3,1,3,19,15,E,-1
13,10,7,13,12,3,1,3,19,15,E,-2
14,10,7,12,12,3,1,3,19,15,E,-3
15,10,15,14,7,4,1,3,19,15,E,-4
15,9,15,14,8,2,1,3,19,15,S,-5
15,8,15,14,7,2,1,3,19,15,S,194
15,7,15,11,12,9,1,3,19,15,S,193
15,8,15,11,12,7,1,3,19,15,N,192
15,9,15,12,12,7,1,3,19,15,N,191
15,10,15,11,12,6,1,3,19,15,N,190
15,11,13,11,12,5,1,3,19,15,N,189
15,12,13,11,12,5,1,3,19,15,N,188
15,13,13,10,12,6,1,3,19,15,N,187
15,14,7,10,12,6,1,3,19,15,N,186
14,14,3,10,13,4,1,3,19,15,W,185
13,14,3,10,14,4,1,3,19,15,W,184
12,14,3,10,13,4,1,3,19,15,W,183
11,14,3,9,13,4,1,3,19,15,W,182
10,14,7,9,12,2,1,3,19,15,W,181
10,13,14,9,13,2,1,3,19,15,S,180
9,13,15,8,13,2,1,3,19,15,W,179
8,13,13,8,14,2,1,3,19,15,W,178
8,14,7,9,14,2,1,3,19,15,N,177
9,14,7,9,13,2,1,3,19,15,E,176
9,13,15,10,13,2,1,3,19,15,S,175
10,13,14,10,12,2,1,3,19,15,E,174
10,12,11,9,12,2,1,3,19,15,S,373
9,12,11,5,12,4,1,3,19,15,W,372
8,12,11,5,12,3,1,3,19,15,W,371
7,12,3,6,12,1,1,3,19,15,W,570
6,12,3,2,8,8,1,3,19,15,W,569
7,12,3,2,8,9,1,3,19,15,E,568
8,12,11,3,8,9,1,3,19,15,E,567
8,13,13,2,8,11,1,3,19,15,N,566
8,14,7,2,7,13,1,3,19,15,N,565
7,14,3,2,7,12,1,3,19,15,W,564
6,14,3,3,7,10,1,3,19,15,W,563
5,14,3,3,7,9,1,3,19,15,W,562
4,14,3,2,7,9,1,3,19,15,W,561
3,14,7,3,7,7,1,3,19,15,W,560
3,13,14,3,6,7,1,3,19,15,S,559
3,12,14,4,6,7,1,3,19,15,S,558
3,11,14,4,6,6,1,3,19,15,S,557
3,10,15,4,6,5,1,3,19,15,S,556
4,10,7,5,6,5,1,3,19,15,E,555
4,9,15,6,6,5,1,3,19,15,S,554
4,8,15,7,6,5,1,3,19,15,S,553
4,7,14,7,6,4,1,3,19,15,S,552
4,6,15,6,6,2,1,3,19,15,N,552
1,3,9,2,8,6,1,3,8,11,N,-1
1,4,13,3,7,4,1,3,8,11,N,-2
1,5,13,1,8,3,1,3,8,11,N,-3
1,6,13,1,8,2,1,3,8,11,N,96
1,7,13,1,9,2,1,3,8,11,N,95
1,8,13,1,9,1,1,3,8,11,N,594
1,9,13,2,9,1,1,3,8,11,N,793
2,9,15,4,10,3,1,3,8,11,E,792
2,10,7,4,10,2,1,3,8,11,N,792
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,6,9,13,1,3,29,19,S,-2
1,16,13,6,8,13,1,3,29,19,S,-3
1,15,13,5,8,11,1,3,29,19,S,-4
1,14,13,5,9,9,1,3,29,19,S,-5
1,13,12,5,9,8,1,3,29,19,S,-6
1,12,13,5,9,7,1,3,29,19,S,-7
1,11,12,5,10,5,1,3,29,19,S,-8
1,10,12,4,10,3,1,3,29,19,S,-9
1,9,12,4,9,3,1,3,29,19,S,-10
1,8,12,4,8,3,1,3,29,19,S,-11
1,7,12,5,8,5,1,3,29,19,S,-12
1,6,13,4,8,5,1,3,29,19,S,-13
2,6,7,5,8,5,1,3,29,19,E,-14
3,6,15,6,8,5,1,3,29,19,E,-15
3,7,13,6,9,5,1,3,29,19,N,-16
3,8,13,6,9,4,1,3,29,19,N,-17
3,9,13,6,8,4,1,3,29,19,N,-18
4,9,15,6,7,4,1,3,29,19,E,-19
5,9,15,5,7,2,1,3,29,19,E,-20
5,8,15,4,7,2,1,3,29,19,S,-21
5,7,15,4,6,2,1,3,29,19,S,-22
5,6,15,4,6,1,1,3,29,19,S,177
4,6,15,8,5,5,1,3,29,19,W,176
5,6,15,8,6,3,1,3,29,19,E,175
6,6,11,8,5,3,1,3,29,19,E,174
7,6,3,9,5,3,1,3,29,19,E,173
8,6,15,9,5,2,1,3,29,19,E,172
9,6,15,9,4,2,1,3,29,19,E,171
9,5,15,8,4,2,1,3,29,19,S,170
9,4,15,8,4,1,1,3,29,19,S,369
8,4,13,13,3,6,1,3,29,19,W,368
8,5,13,13,3,7,1,3,29,19,N,367
8,6,15,13,3,8,1,3,29,19,N,366
8,7,13,14,3,10,1,3,29,19,N,365
8,8,13,14,4,10,1,3,29,19,N,364
8,9,13,14,3,12,1,3,29,19,N,363
8,10,13,14,4,12,1,3,29,19,N,362
8,11,13,14,3,14,1,3,29,19,N,361
8,12,15,13,3,14,1,3,29,19,N,360
9,12,15,14,3,14,1,3,29,19,E,359
10,12,15,13,3,12,1,3,29,19,E,358
11,12,7,14,3,12,1,3,29,19,E,357
12,12,3,14,4,10,1,3,29,19,E,356
13,12,7,15,4,10,1,3,29,19,E,355
14,12,15,16,4,10,1,3,29,19,E,354
14,11,15,16,4,9,1,3,29,19,S,353
14,10,15,15,4,7,1,3,29,19,S,352
14,9,14,15,4,6,1,3,29,19,S,351
14,8,15,14,4,4,1,3,29,19,S,350
14,7,14,14,3,4,1,3,29,19,S,349
14,6,15,14,4,2,1,3,29,19,S,348
14,5,14,13,4,2,1,3,29,19,S,347
14,4,15,13,3,2,1,3,29,19,S,546
14,3,11,27,6,15,1,3,29,19,S,545
14,4,15,26,6,14,1,3,29,19,N,544
14,5,14,26,6,12,1,3,29,19,N,543
14,6,15,26,5,12,1,3,29,19,N,542
15,6,3,25,5,10,1,3,29,19,E,541
16,6,3,24,5,10,1,3,29,19,E,540
17,6,7,24,4,8,1,3,29,19,E,539
18,6,7,24,5,6,1,3,29,19,E,538
19,6,7,23,5,4,1,3,29,19,E,537
20,6,7,23,6,2,1,3,29,19,E,536
21,6,3,22,6,2,1,3,29,19,E,535
22,6,3,23,6,2,1,3,29,19,E,534
23,6,15,23,5,2,1,3,29,19,E,533
23,5,13,24,5,2,1,3,29,19,N,533
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,5,10,11,1,3,29,19,S,-2
1,16,13,5,9,11,1,3,29,19,S,-3
1,15,13,4,9,9,1,3,29,19,S,-4
1,14,13,4,10,7,1,3,29,19,S,-5
1,13,12,1,6,7,1,3,29,19,S,-6
1,12,13,1,6,6,1,3,29,19,S,-7
1,11,12,2,6,6,1,3,29,19,S,-8
1,10,12,4,8,4,1,3,29,19,S,-9
1,9,12,2,6,4,1,3,29,19,S,-10
1,8,12,3,6,4,1,3,29,19,S,-11
1,7,12,3,7,2,1,3,29,19,S,-12
1,6,13,1,4,2,1,3,29,19,S,-13
1,5,13,1,3,2,1,3,29,19,S,186
1,4,13,2,6,3,1,3,29,19,S,185
1,5,13,3,6,3,1,3,29,19,N,184
1,6,13,3,6,2,1,3,29,19,N,383
2,6,7,3,9,3,1,3,29,19,E,382
3,6,15,3,8,1,1,3,29,19,E,581
3,7,13,7,6,5,1,3,29,19,N,580
4,7,15,7,6,4,1,3,29,19,E,579
5,7,15,7,6,3,1,3,29,19,E,578
6,7,14,7,6,2,1,3,29,19,E,577
6,6,11,7,6,1,1,3,29,19,N,577
9,1,3,9,7,6,1,3,19,12,E,99
8,1,3,9,7,7,1,3,19,12,W,198
7,1,3,8,7,7,1,3,19,12,W,297
6,1,9,7,7,7,1,3,19,12,W,396
6,2,12,6,7,5,1,3,19,12,N,495
6,3,15,5,7,5,1,3,19,12,N,594
6,4,14,7,7,4,1,3,19,12,N,693
6,5,14,5,7,3,1,3,19,12,N,792
6,6,14,6,7,1,1,3,19,12,N,1091
6,7,15,5,6,2,1,3,19,12,N,1090
6,6,14,5,5,2,1,3,19,12,S,1089
6,5,14,5,6,2,1,3,19,12,S,1088
6,6,14,5,7,2,1,3,19,12,N,1087
6,7,15,5,7,1,1,3,19,12,N,1386
5,7,7,9,9,5,1,3,19,12,W,1385
6,7,15,9,8,3,1,3,19,12,E,1384
7,7,3,9,7,3,1,3,19,12,E,1383
8,7,3,10,7,1,1,3,19,12,E,1582
9,7,11,10,11,5,1,3,19,12,E,1581
9,8,13,9,11,3,1,3,19,12,N,1680
9,9,13,9,11,2,1,3,19,12,N,1680
12,10,3,13,12,3,1,3,19,15,E,-1
13,10,7,13,12,3,1,3,19,15,E,-2
14,10,7,12,12,4,1,3,19,15,E,-3
15,10,15,12,12,5,1,3,19,15,E,-4
15,11,13,12,12,3,1,3,19,15,N,-5
15,12,13,13,12,3,1,3,19,15,N,-6
15,13,13,12,12,3,1,3,19,15,N,-7
15,14,7,13,12,5,1,3,19,15,N,-8
14,14,3,12,12,3,1,3,19,15,W,-9
13,14,3,13,12,2,1,3,19,15,W,-10
12,14,3,13,12,3,1,3,19,15,W,-11
11,14,3,9,13,3,1,3,19,15,W,-12
10,14,7,9,14,1,1,3,19,15,W,187
9,14,7,13,12,6,1,3,19,15,W,186
10,14,7,13,12,5,1,3,19,15,E,185
10,13,14,13,12,3,1,3,19,15,S,184
10,12,11,12,12,2,1,3,19,15,S,183
11,12,3,12,12,1,1,3,19,15,E,382
12,12,3,3,9,12,1,3,19,15,E,381
11,12,3,4,9,10,1,3,19,15,W,380
10,12,11,3,9,10,1,3,19,15,W,379
10,13,14,3,9,11,1,3,19,15,N,378
10,14,7,4,9,11,1,3,19,15,N,377
9,14,7,4,8,11,1,3,19,15,W,376
8,14,7,4,9,9,1,3,19,15,W,375
7,14,3,4,8,9,1,3,19,15,W,374
6,14,3,4,9,7,1,3,19,15,W,373
5,14,3,4,9,6,1,3,19,15,W,372
4,14,3,3,9,6,1,3,19,15,W,371
3,14,7,2,9,6,1,3,19,15,W,370
3,13,14,2,9,5,1,3,19,15,S,369
3,12,14,2,8,5,1,3,19,15,S,368
3,11,14,1,8,5,1,3,19,15,S,367
3,10,15,1,9,3,1,3,19,15,S,366
3,9,15,2,9,1,1,3,19,15,S,565
2,9,15,15,7,15,1,3,19,15,W,564
3,9,15,16,7,15,1,3,19,15,E,563
4,9,15,16,7,14,1,3,19,15,E,562
5,9,14,16,8,12,1,3,19,15,E,561
5,8,11,16,9,12,1,3,19,15,S,560
6,8,3,17,9,12,1,3,19,15,E,559
7,8,3,16,9,10,1,3,19,15,E,558
8,8,3,16,10,10,1,3,19,15,E,557
9,8,3,16,11,10,1,3,19,15,E,556
10,8,3,16,12,10,1,3,19,15,E,555
11,8,3,16,13,10,1,3,19,15,E,554
12,8,3,16,12,8,1,3,19,15,E,553
13,8,11,17,12,8,1,3,19,15,E,552
13,9,13,17,12,7,1,3,19,15,N,551
13,10,7,18,12,7,1,3,19,15,N,550
14,10,7,18,11,5,1,3,19,15,E,549
15,10,15,18,12,5,1,3,19,15,E,548
15,11,13,18,12,4,1,3,19,15,N,547
15,12,13,18,11,4,1,3,19,15,N,546
16,12,15,18,11,3,1,3,19,15,E,545
17,12,15,17,11,1,1,3,19,15,N,545
1,3,9,2,8,6,1,3,8,11,N,-1
1,4,13,3,8,6,1,3,8,11,N,-2
1,5,13,2,9,5,1,3,8,11,N,-3
1,6,13,2,9,4,1,3,8,11,N,96
1,7,13,2,9,3,1,3,8,11,N,95
1,8,13,1,9,1,1,3,8,11,N,594
1,9,13,3,9,2,1,3,8,11,N,593
2,9,15,3,9,1,1,3,8,11,E,892
3,9,15,6,8,5,1,3,8,11,E,891
4,9,15,6,7,5,1,3,8,11,E,890
5,9,15,7,7,4,1,3,8,11,E,889
6,9,15,7,7,2,1,3,8,11,N,889
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,5,9,12,1,3,29,19,S,-2
1,16,13,4,9,10,1,3,29,19,S,-3
1,15,13,5,9,10,1,3,29,19,S,-4
1,14,13,6,9,10,1,3,29,19,S,-5
1,13,12,5,9,8,1,3,29,19,S,-6
1,12,13,4,9,6,1,3,29,19,S,-7
1,11,12,4,8,6,1,3,29,19,S,-8
1,10,12,5,8,6,1,3,29,19,S,-9
1,9,12,5,9,4,1,3,29,19,S,-10
1,8,12,5,8,4,1,3,29,19,S,-11
1,7,12,6,8,6,1,3,29,19,S,-12
1,6,13,6,9,8,1,3,29,19,S,-13
2,6,7,5,9,6,1,3,29,19,E,-14
3,6,15,5,8,4,1,3,29,19,E,-15
3,7,13,4,8,2,1,3,29,19,N,-16
3,8,13,4,8,1,1,3,29,19,N,183
4,8,15,9,3,10,1,3,29,19,E,182
5,8,15,8,3,8,1,3,29,19,E,181
6,8,14,8,4,6,1,3,29,19,E,180
6,7,14,8,3,6,1,3,29,19,S,179
6,6,11,8,4,4,1,3,29,19,S,178
7,6,3,8,4,3,1,3,29,19,E,177
8,6,15,8,5,1,1,3,29,19,E,376
8,5,13,15,4,8,1,3,29,19,S,375
8,6,15,15,3,10,1,3,29,19,N,374
8,7,13,16,3,12,1,3,29,19,N,373
8,8,13,15,3,12,1,3,29,19,N,372
8,9,13,15,4,12,1,3,29,19,N,371
8,10,13,14,4,12,1,3,29,19,N,370
8,11,13,14,4,13,1,3,29,19,N,369
8,12,15,15,4,15,1,3,29,19,N,368
9,12,15,14,4,13,1,3,29,19,E,367
10,12,15,14,3,13,1,3,29,19,E,366
11,12,7,15,3,13,1,3,29,19,E,365
12,12,3,16,3,13,1,3,29,19,E,364
13,12,7,15,3,11,1,3,29,19,E,363
14,12,15,15,3,10,1,3,29,19,E,362
14,11,15,14,3,8,1,3,29,19,S,361
14,10,15,14,4,6,1,3,29,19,S,360
14,9,14,13,4,6,1,3,29,19,S,359
14,8,15,14,4,4,1,3,29,19,S,358
14,7,14,15,4,4,1,3,29,19,S,357
14,6,15,15,3,4,1,3,29,19,S,356
14,5,14,15,4,2,1,3,29,19,S,355
14,4,15,15,3,2,1,3,29,19,S,354
15,4,7,16,3,2,1,3,29,19,E,353
16,4,7,17,3,2,1,3,29,19,E,352
17,4,15,17,3,1,1,3,29,19,E,551
17,3,11,24,4,7,1,3,29,19,S,550
17,4,15,23,4,5,1,3,29,19,N,549
18,4,15,22,4,4,1,3,29,19,E,548
19,4,15,22,4,2,1,3,29,19,N,548
1,18,5,5,9,13,1,3,29,19,S,-1
1,17,12,5,10,11,1,3,29,19,S,-2
1,16,13,5,10,10,1,3,29,19,S,-3
1,15,13,4,10,8,1,3,29,19,S,-4
1,14,13,4,10,7,1,3,29,19,S,-5
1,13,12,5,10,7,1,3,29,19,S,-6
1,12,13,5,10,6,1,3,29,19,S,-7
1,11,12,5,10,5,1,3,29,19,S,-8
1,10,12,5,10,4,1,3,29,19,S,-9
1,9,12,5,10,5,1,3,29,19,S,-10
1,8,12,1,4,4,1,3,29,19,S,-11
1,7,12,1,5,2,1,3,29,19,S,-12
1,6,13,2,6,1,1,3,29,19,S,187
2,6,7,3,8,3,1,3,29,19,E,186
3,6,15,4,8,3,1,3,29,19,E,185
3,7,13,4,7,1,1,3,29,19,N,584
4,7,15,2,5,4,1,3,29,19,E,583
4,6,15,2,6,2,1,3,29,19,N,583
9,1,3,9,7,6,1,3,19,12,E,99
8,1,3,9,7,7,1,3,19,12,W,198
7,1,3,10,7,9,1,3,19,12,W,297
6,1,9,10,7,10,1,3,19,12,W,396
6,2,12,9,7,8,1,3,19,12,N,495
6,3,15,8,7,6,1,3,19,12,N,594
6,4,14,9,7,6,1,3,19,12,N,693
6,5,14,9,8,6,1,3,19,12,N,792
6,6,14,11,7,6,1,3,19,12,N,891
6,7,15,11,7,4,1,3,19,12,N,890
7,7,3,11,7,4,1,3,19,12,E,889
8,7,3,10,7,2,1,3,19,12,E,1088
9,7,11,10,8,1,1,3,19,12,E,1487
9,8,13,10,7,2,1,3,19,12,N,1486
10,8,14,10,7,1,1,3,19,12,N,1486
12,10,3,13,12,3,1,3,19,15,E,-1
13,10,7,13,12,2,1,3,19,15,E,-2
14,10,7,14,6,4,1,3,19,15,E,-3
14,9,15,14,5,4,1,3,19,15,S,-4
14,8,15,13,5,4,1,3,19,15,S,-5
14,7,13,12,5,4,1,3,19,15,S,-6
14,6,15,12,4,4,1,3,19,15,S,-7
14,5,15,11,4,4,1,3,19,15,S,-8
14,4,15,11,4,3,1,3,19,15,S,-9
13,4,15,12,4,1,1,3,19,15,W,190
12,4,15,9,13,11,1,3,19,15,W,189
12,5,15,9,12,11,1,3,19,15,N,188
12,6,7,3,7,10,1,3,19,15,N,187
13,6,7,3,8,12,1,3,19,15,E,186
14,6,15,7,12,13,1,3,19,15,E,185
14,7,13,3,9,13,1,3,19,15,N,184
14,8,15,4,9,11,1,3,19,15,N,183
13,8,11,4,8,9,1,3,19,15,W,182
12,8,3,4,9,9,1,3,19,15,W,181
11,8,3,8,12,7,1,3,19,15,W,180
12,8,3,4,8,8,1,3,19,15,E,179
11,8,3,5,8,6,1,3,19,15,W,178
10,8,3,5,9,6,1,3,19,15,W,177
9,8,3,8,12,5,1,3,19,15,W,176
8,8,3,4,8,4,1,3,19,15,W,175
7,8,3,5,8,2,1,3,19,15,W,174
6,8,3,5,9,2,1,3,19,15,W,173
5,8,11,5,10,2,1,3,19,15,W,172
5,9,14,5,10,1,1,3,19,15,N,371
5,10,7,8,12,5,1,3,19,15,N,370
4,10,7,8,12,6,1,3,19,15,W,369
3,10,15,9,12,8,1,3,19,15,W,368
3,11,14,9,13,8,1,3,19,15,N,367
3,12,14,8,13,6,1,3,19,15,N,366
3,13,14,8,13,5,1,3,19,15,N,365
3,14,7,8,13,6,1,3,19,15,N,364
4,14,3,8,13,5,1,3,19,15,E,363
5,14,3,8,14,3,1,3,19,15,E,362
6,14,3,7,14,1,1,3,19,15,E,561
7,14,3,10,13,4,1,3,19,15,E,560
8,14,7,10,13,3,1,3,19,15,E,559
9,14,7,10,13,2,1,3,19,15,E,558
10,14,7,10,13,2,1,3,19,15,E,557
10,13,14,10,12,1,1,3,19,15,N,557
1,3,9,2,8,6,1,3,8,11,N,-1
1,4,13,1,10,6,1,3,8,11,N,-2
1,5,13,4,7,5,1,3,8,11,N,-3
1,6,13,1,10,4,1,3,8,11,N,96
1,7,13,2,10,4,1,3,8,11,N,95
1,8,13,2,10,3,1,3,8,11,N,194
1,9,13,2,10,2,1,3,8,11,N,193
1,10,5,2,10,1,1,3,8,11,N,392
2,10,7,4,10,2,1,3,8,11,E,391
3,10,7,4,10,1,1,3,8,11,E,590
4,10,7,3,4,7,1,3,8,11,E,589
4,9,15,3,3,6,1,3,8,11,S,588
4,8,15,3,3,6,1,3,8,11,S,587
4,7,15,3,4,4,1,3,8,11,S,586
