@RELATION pacmanGameStates

@ATTRIBUTE pacmanX NUMERIC
@ATTRIBUTE pacmanY NUMERIC
@ATTRIBUTE directionPossible NUMERIC
@ATTRIBUTE ghostX NUMERIC
@ATTRIBUTE ghostY NUMERIC
@ATTRIBUTE nearestGhostDistance NUMERIC
@ATTRIBUTE minWidth NUMERIC
@ATTRIBUTE minHeight NUMERIC
@ATTRIBUTE maxWidth NUMERIC
@ATTRIBUTE maxHeight NUMERIC
@ATTRIBUTE directionTaken {N,S,W,E}
@ATTRIBUTE futureScore NUMERIC

@DATA
14,12,15,19,5,12,1,3,29,19,E,342
15,12,7,19,6,10,1,3,29,19,E,341
16,12,7,19,6,9,1,3,29,19,E,340
16,11,15,18,6,7,1,3,29,19,S,339
16,10,11,19,6,7,1,3,29,19,S,338
15,10,11,18,6,7,1,3,29,19,W,337
14,10,15,18,6,8,1,3,29,19,W,336
14,9,14,18,6,7,1,3,29,19,S,335
14,8,15,18,5,7,1,3,29,19,S,334
15,8,3,17,5,5,1,3,29,19,E,333
16,8,3,18,5,5,1,3,29,19,E,332
17,8,3,18,4,5,1,3,29,19,E,331
18,8,3,18,4,4,1,3,29,19,E,330
19,8,3,24,7,5,1,3,29,19,E,329
18,8,3,17,5,4,1,3,29,19,W,328
17,8,3,17,4,4,1,3,29,19,W,327
16,8,3,17,3,6,1,3,29,19,W,326
15,8,3,16,3,6,1,3,29,19,W,325
14,8,15,17,3,8,1,3,29,19,W,324
14,7,14,16,3,6,1,3,29,19,S,323
14,6,15,15,3,4,1,3,29,19,S,322
14,5,14,14,3,2,1,3,29,19,S,321
14,4,15,14,3,1,1,3,29,19,S,520
14,3,11,23,9,16,1,3,29,19,S,519
15,3,11,23,10,14,1,3,29,19,E,518
16,3,11,23,9,14,1,3,29,19,E,517
17,3,11,23,10,12,1,3,29,19,E,516
18,3,11,22,10,12,1,3,29,19,E,515
19,3,11,22,11,12,1,3,29,19,E,514
20,3,11,23,11,12,1,3,29,19,E,513
20,4,15,24,11,11,1,3,29,19,N,512
20,5,14,24,11,9,1,3,29,19,N,511
20,6,7,24,10,9,1,3,29,19,N,510
21,6,3,25,10,7,1,3,29,19,E,509
22,6,3,24,10,7,1,3,29,19,E,508
23,6,15,25,10,5,1,3,29,19,E,507
24,6,15,25,9,5,1,3,29,19,E,506
24,7,15,26,9,5,1,3,29,19,N,505
24,8,15,27,9,3,1,3,29,19,N,504
24,9,15,27,8,4,1,3,29,19,N,503
25,9,15,27,8,2,1,3,29,19,E,502
26,9,15,27,9,2,1,3,29,19,E,501
26,8,15,27,10,3,1,3,29,19,S,500
26,7,15,27,10,5,1,3,29,19,S,499
26,6,15,28,10,5,1,3,29,19,S,498
27,6,15,27,10,5,1,3,29,19,E,497
27,7,15,26,10,4,1,3,29,19,N,496
27,8,15,26,10,4,1,3,29,19,N,495
27,9,15,25,10,2,1,3,29,19,N,494
27,10,15,26,10,2,1,3,29,19,N,493
27,11,15,26,11,2,1,3,29,19,N,492
26,11,15,25,11,2,1,3,29,19,W,491
25,11,7,24,11,1,1,3,29,19,N,491
1,18,5,5,9,13,1,3,29,19,S,-1
1,18,5,5,9,13,1,3,29,19,S,-2
1,18,5,5,8,14,1,3,29,19,S,-3
1,18,5,1,3,15,1,3,29,19,S,-4
1,18,5,1,4,14,1,3,29,19,S,-5
1,17,12,1,4,13,1,3,29,19,S,-6
1,16,13,1,5,11,1,3,29,19,S,-7
1,15,13,1,4,11,1,3,29,19,S,-8
1,14,13,6,8,10,1,3,29,19,S,-9
1,13,12,5,8,8,1,3,29,19,S,-10
1,12,13,4,8,7,1,3,29,19,S,-11
1,11,12,4,8,6,1,3,29,19,S,-12
1,10,12,5,9,5,1,3,29,19,S,-13
1,9,12,5,9,4,1,3,29,19,S,-14
1,8,12,2,4,5,1,3,29,19,S,-15
1,7,12,2,3,5,1,3,29,19,S,-16
1,6,13,2,4,3,1,3,29,19,S,-17
1,5,13,2,4,2,1,3,29,19,S,-18
1,4,13,2,5,2,1,3,29,19,S,-19
1,3,9,4,3,3,1,3,29,19,S,-20
2,3,11,5,3,3,1,3,29,19,E,-21
3,3,11,3,4,1,1,3,29,19,E,-22
4,3,11,5,3,1,1,3,29,19,E,177
4,4,15,4,6,2,1,3,29,19,N,176
4,5,15,4,6,2,1,3,29,19,N,175
4,6,15,4,7,1,1,3,29,19,N,374
4,7,15,2,6,3,1,3,29,19,N,373
4,8,15,4,3,5,1,3,29,19,N,372
4,9,15,2,5,5,1,3,29,19,N,371
4,10,7,2,6,5,1,3,29,19,N,370
3,10,5,3,6,3,1,3,29,19,W,369
3,9,13,3,7,3,1,3,29,19,S,368
3,8,13,3,6,2,1,3,29,19,S,367
3,7,13,3,6,1,1,3,29,19,S,566
3,6,15,1,3,5,1,3,29,19,S,565
3,5,15,1,3,4,1,3,29,19,S,564
3,4,15,1,3,3,1,3,29,19,S,563
3,3,11,1,3,2,1,3,29,19,S,562
2,3,11,1,3,1,1,3,29,19,N,562
9,1,3,9,7,6,1,3,19,12,E,-1
9,1,3,8,7,7,1,3,19,12,E,-2
9,1,3,10,7,6,1,3,19,12,E,-3
9,1,3,9,7,6,1,3,19,12,E,-4
9,1,3,9,7,6,1,3,19,12,E,-5
9,1,3,9,7,6,1,3,19,12,E,94
8,1,3,7,7,7,1,3,19,12,W,193
7,1,3,6,7,7,1,3,19,12,W,292
6,1,9,6,6,5,1,3,19,12,W,291
6,1,9,6,6,5,1,3,19,12,W,390
6,2,12,6,6,4,1,3,19,12,N,489
6,3,15,6,7,4,1,3,19,12,N,588
6,4,14,5,5,2,1,3,19,12,N,887
6,5,14,5,7,3,1,3,19,12,N,986
6,6,14,5,6,1,1,3,19,12,N,1085
6,7,15,8,7,2,1,3,19,12,N,1184
5,7,7,7,7,2,1,3,19,12,W,1283
4,7,7,4,6,1,1,3,19,12,W,1382
3,7,15,4,5,3,1,3,19,12,W,1481
3,6,13,4,6,1,1,3,19,12,S,1580
3,5,13,5,6,3,1,3,19,12,S,1679
4,5,15,4,6,1,1,3,19,12,E,1778
5,5,15,4,5,1,1,3,19,12,E,1777
6,5,14,4,6,3,1,3,19,12,E,1776
6,6,14,3,6,3,1,3,19,12,N,1775
6,7,15,4,6,3,1,3,19,12,N,1774
5,7,7,5,6,1,1,3,19,12,W,1773
4,7,7,4,6,1,1,3,19,12,W,2072
4,6,15,10,8,8,1,3,19,12,S,2071
4,5,15,10,8,9,1,3,19,12,S,2070
5,5,15,10,8,8,1,3,19,12,E,2069
6,5,14,10,9,8,1,3,19,12,E,2068
6,5,14,10,9,8,1,3,19,12,E,2067
6,5,14,9,9,7,1,3,19,12,E,2066
6,6,14,9,10,7,1,3,19,12,N,2065
6,7,15,9,11,6,1,3,19,12,N,2164
6,8,12,9,11,6,1,3,19,12,N,2263
6,9,15,9,11,5,1,3,19,12,N,2362
7,9,2,9,11,3,1,3,19,12,E,2361
7,9,2,10,10,4,1,3,19,12,E,2360
7,9,2,9,11,3,1,3,19,12,E,2359
7,9,2,9,10,3,1,3,19,12,E,2358
7,9,2,9,11,3,1,3,19,12,E,2357
7,9,2,8,11,2,1,3,19,12,E,2356
6,9,15,7,11,2,1,3,19,12,W,2455
5,9,3,6,11,2,1,3,19,12,W,2654
6,9,15,9,11,5,1,3,19,12,E,2753
6,10,12,9,11,4,1,3,19,12,N,2852
6,11,5,9,10,4,1,3,19,12,N,2851
6,11,5,9,11,3,1,3,19,12,N,2850
6,11,5,8,11,2,1,3,19,12,N,2850
12,10,3,13,12,3,1,3,19,15,E,-1
12,10,3,13,12,3,1,3,19,15,E,-2
12,10,3,13,12,3,1,3,19,15,E,-3
12,10,3,13,12,2,1,3,19,15,E,-4
12,10,3,12,12,3,1,3,19,15,E,-5
12,10,3,11,12,4,1,3,19,15,E,-6
12,10,3,10,12,3,1,3,19,15,E,-7
11,10,3,11,12,2,1,3,19,15,W,-8
10,10,3,11,12,2,1,3,19,15,W,-9
9,10,3,10,12,4,1,3,19,15,W,-10
10,10,3,10,13,2,1,3,19,15,E,-11
11,10,3,10,12,3,1,3,19,15,E,-12
12,10,3,10,12,4,1,3,19,15,E,-13
13,10,7,10,12,6,1,3,19,15,E,-14
14,10,7,15,4,7,1,3,19,15,E,-15
15,10,15,15,5,5,1,3,19,15,E,-16
15,11,13,14,5,7,1,3,19,15,N,-17
15,12,13,9,12,6,1,3,19,15,N,-18
15,13,13,9,14,7,1,3,19,15,N,-19
15,14,7,9,14,6,1,3,19,15,N,-20
14,14,3,9,14,4,1,3,19,15,W,-21
13,14,3,10,14,4,1,3,19,15,W,-22
12,14,3,9,14,3,1,3,19,15,W,-23
11,14,3,8,14,3,1,3,19,15,W,-24
10,14,7,8,14,1,1,3,19,15,W,175
9,14,7,8,14,1,1,3,19,15,W,374
8,14,7,1,7,14,1,3,19,15,W,373
7,14,3,2,7,12,1,3,19,15,W,372
6,14,3,3,7,10,1,3,19,15,W,371
5,14,3,4,7,8,1,3,19,15,W,370
4,14,3,4,6,8,1,3,19,15,W,369
3,14,7,4,6,9,1,3,19,15,W,368
3,13,14,4,7,7,1,3,19,15,S,367
3,12,14,4,8,5,1,3,19,15,S,366
3,11,14,4,7,5,1,3,19,15,S,365
3,10,15,3,7,3,1,3,19,15,S,364
3,9,15,3,8,1,1,3,19,15,S,563
3,8,15,16,5,16,1,3,19,15,S,562
3,7,15,16,4,16,1,3,19,15,S,561
3,6,15,16,3,16,1,3,19,15,S,560
3,5,15,16,4,14,1,3,19,15,S,559
3,4,15,15,4,12,1,3,19,15,S,558
4,4,15,15,3,12,1,3,19,15,E,557
5,4,15,15,3,11,1,3,19,15,E,556
6,4,15,15,3,10,1,3,19,15,E,555
7,4,15,15,3,9,1,3,19,15,E,554
7,3,11,15,3,8,1,3,19,15,S,553
7,3,11,16,3,9,1,3,19,15,S,552
8,3,11,16,4,9,1,3,19,15,E,551
9,3,3,16,4,8,1,3,19,15,E,550
10,3,11,16,5,8,1,3,19,15,E,549
11,3,11,16,5,7,1,3,19,15,E,548
12,3,11,16,6,7,1,3,19,15,E,547
13,3,11,17,6,7,1,3,19,15,E,546
14,3,11,18,6,7,1,3,19,15,E,545
14,4,15,18,6,6,1,3,19,15,N,544
14,5,15,18,6,5,1,3,19,15,N,543
15,5,15,18,6,4,1,3,19,15,E,542
16,5,15,18,7,4,1,3,19,15,E,541
17,5,15,18,8,4,1,3,19,15,E,540
17,6,15,18,7,2,1,3,19,15,N,539
17,7,15,18,8,2,1,3,19,15,N,538
17,8,15,18,9,2,1,3,19,15,N,538
1,3,9,2,8,6,1,3,8,11,N,-1
1,3,9,1,10,7,1,3,8,11,N,-2
1,3,9,3,7,6,1,3,8,11,N,-3
1,3,9,1,9,6,1,3,8,11,N,-4
1,3,9,1,9,6,1,3,8,11,N,-5
1,3,9,1,9,6,1,3,8,11,N,-6
1,3,9,1,10,7,1,3,8,11,N,-7
1,3,9,1,9,6,1,3,8,11,N,-8
1,3,9,1,8,5,1,3,8,11,N,-9
1,3,9,1,9,6,1,3,8,11,N,-9
